Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Ligand detection rate,Ligand average expression value,Ligand derived specificity of average expression value,Receptor detection rate,Receptor average expression value,Receptor derived specificity of average expression value,Edge average expression weight,Edge average expression derived specificity
TIL,KLRB1,CLEC2D,TIL,0.3236994219653179,0.7244168648504409,0.7467864631202557,0.2947976878612717,0.5616881819803035,0.7239085517299922,0.4068963918137154,0.5406051069689475
TIL,CLEC2D,KLRB1,TIL,0.2947976878612717,0.5616881819803035,0.7239085517299922,0.3236994219653179,0.7244168648504409,0.7467864631202557,0.4068963918137154,0.5406051069689475
TIL,CCL5,CXCR3,TIL,0.4971098265895953,1.053343939532475,0.525438491910648,0.2196531791907514,0.4335142236826833,0.7591578428326133,0.4566395802172803,0.398890752060109
TIL,CD2,CD48,TIL,0.7745664739884393,1.6569104378190609,0.8352200250531019,0.5953757225433526,1.2824728769636722,0.4190483589558326,2.124942696060947,0.3499975808655517
TIL,CD48,CD2,TIL,0.5953757225433526,1.2824728769636722,0.4190483589558326,0.7745664739884393,1.6569104378190609,0.8352200250531019,2.124942696060947,0.3499975808655517
TIL,CD47,SIRPG,TIL,0.4913294797687861,1.025062595501646,0.1679515304304459,0.208092485549133,0.4138417350188916,0.9742443663694396,0.4242136830253696,0.1636258323449874
TIL,SIRPG,CD47,TIL,0.208092485549133,0.4138417350188916,0.9742443663694396,0.4913294797687861,1.025062595501646,0.1679515304304459,0.4242136830253696,0.1636258323449874
TIL,SELPLG,SELL,TIL,0.2369942196531792,0.4497552175854318,0.2418303524967751,0.2832369942196532,0.5641506046928784,0.4266302899908413,0.2537296779645984,0.1031721534142866
TIL,CD59,CD2,TIL,0.3468208092485549,0.6688391105732778,0.07839108738900691,0.7745664739884393,1.6569104378190609,0.8352200250531019,1.1082065035304811,0.06547380597298624
TIL,ICAM3,ITGB2,TIL,0.3583815028901734,0.7347707266388213,0.2774232031331537,0.3699421965317919,0.7628997712849283,0.1937343829336531,0.5605564192996173,0.05374641307047903
TIL,LGALS1,PTPRC,TIL,0.6705202312138728,1.3630631693529942,0.1262821981881821,0.7861271676300579,1.689879911028974,0.4176019442359228,2.3034130673531097,0.052735691485770994
TIL,LGALS1,CD69,TIL,0.6705202312138728,1.3630631693529942,0.1262821981881821,0.4046242774566474,0.8702548954873475,0.4067765265497582,1.186212395987943,0.0513686339440569
TIL,SPP1,ITGA4,TIL,0.2196531791907514,0.4270852895304256,0.0980142246209753,0.208092485549133,0.4231925829755057,0.4819421944957553,0.1807393268272225,0.04723719050563273
TIL,MIF,CXCR4,TIL,0.5664739884393064,1.157928861736239,0.1276657523060415,0.9132947976878611,1.969168362387087,0.3253921946710304,2.280156880425893,0.04154143932719102
TIL,LGALS3,LAG3,TIL,0.3179190751445087,0.6206821322215459,0.07979828899136199,0.2254335260115607,0.4348850816096209,0.4376656119284795,0.2699253997248005,0.03492496698225009
TIL,B2M,HLA-F,TIL,1.0,2.1466349511735814,0.1687928745736153,0.4739884393063584,0.9778213473882822,0.2045904547928295,2.09902548030733,0.03453341097480498
TIL,APOE,SORL1,TIL,0.5260115606936416,1.018266306371322,0.1718419027367195,0.2485549132947977,0.4845694663863822,0.1754248911823094,0.4934207607175838,0.030145347088150018
TIL,VIM,CD44,TIL,0.8497109826589595,1.7869350764531682,0.1639725797096645,0.6936416184971098,1.474409052655517,0.1808244605666337,2.634673253230228,0.02965025327371943
