Sending cluster,Ligand symbol,Receptor symbol,Target cluster,Delta ligand detection rate,Delta ligand average expression value,Delta ligand derived specificity of average expression value,Delta receptor detection rate,Delta receptor average expression value,Delta receptor derived specificity of average expression value,Edge delta average expression weight,Edge delta average expression derived specificity
TAM,SIRPA,CD47,DC,0.19267781437644793,0.2532218848384886,0.033415553464977044,0.0825892857142857,0.16928805083577836,0.04893956574384782,0.3846169492410263,0.03168473636919336
TAM,LGALS9,HAVCR2,DC,0.27697593418543437,0.3998080522313786,0.14253573089258334,-0.015178571428571375,-0.004771146183548458,-0.1484767925672602,0.2999238235201849,0.01939708585876225
TAM,LGALS9,CD44,DC,0.27697593418543437,0.3998080522313786,0.14253573089258334,-0.08973214285714282,-0.1432865025370258,-0.04140694474673129,0.416375067053353,0.01760207343998186
TAM,TNFSF12,TNFRSF12A,DC,0.17156545996123002,0.2527032975433883,0.2684523585086573,-0.08839285714285722,-0.1705850589643077,-0.07814930750161066,0.0155861934207433,0.012111365854713174
TAM,C3,CD46,DC,0.3472285700776977,0.5650836797890206,0.07416528921163176,-0.06562499999999999,-0.08330232851595709,-0.013136020111247995,0.21351505943376586,0.005863174564318181
TAM,HBEGF,CD9,DC,0.16435989976517307,0.16966999925050952,0.014058858733695112,0.04151785714285722,0.16653861018149585,0.00013377479071330356,0.3621845028038477,0.001938943225322523
TAM,SERPINF1,PLXDC2,DC,0.27120139950512995,0.4144289474902952,0.016537410214816584,-0.07276785714285722,-0.11313682499150307,-0.023418039093659082,0.12104119883048008,-0.00047552856944358535
TAM,B2M,HLA-F,DC,0.0,-0.20758713516560826,-0.0023263990795105998,0.06785714285714278,0.13353940281835586,-0.0021932070385621005,0.11771942142962732,-0.0006153423691974066
TAM,SLPI,PLSCR1,DC,0.20890766102977099,0.3125883292898688,0.022376579032553717,-0.07276785714285716,-0.1136022781685575,-0.047919461542792814,0.2300135647223804,-0.0033950759976996113
TAM,C3,ITGB2,DC,0.3472285700776977,0.5650836797890206,0.07416528921163176,-0.2683035714285714,-0.5141350292691811,-0.11549096006288788,0.23359669972779784,-0.004244763956219887
TAM,HBEGF,CD44,DC,0.16435989976517307,0.16966999925050952,0.014058858733695112,-0.08973214285714282,-0.1432865025370258,-0.04140694474673129,0.05914302201768563,-0.012022350612486826
TAM,PLAU,PLAUR,DC,0.062422972057178006,0.053695481272662327,-0.02721353695565909,-0.02946428571428572,-0.011377559983423824,-0.03643098069347148,0.059234159172239176,-0.014122144932783397
TAM,ICAM1,SPN,DC,0.00594159272509498,-0.07971157426999531,-0.0934686217590176,0.11071428571428571,0.23155819796315655,0.038698830540972506,0.13699425924059455,-0.02253874242402569
